userName,userId,commentContent,createTime,courseId,courseName,category,starCount
lxlacie,2094545,正在学习struts框架，非常实用,2017-07-21,466,使用Struts2+Hibernate开发学生信息管理功能,后端开发,5
小JAVA,2718911,perfect！！！,2017-07-20,466,使用Struts2+Hibernate开发学生信息管理功能,后端开发,5
紫_羽,3168959,很不错的教程,2017-07-16,466,使用Struts2+Hibernate开发学生信息管理功能,后端开发,5
望远,3173159,课程很不错，感谢老师分享，大赞！！,2017-07-16,466,使用Struts2+Hibernate开发学生信息管理功能,后端开发,5
慕斯卡240973,6420475,特别适合零基础的学生，老师通过举例对语句详细说明，易于理解，逻辑清晰，很棒！,2018-02-23,435,SQL Server基础--T-SQL语句,数据库,5
小伊琳,6361737,一般,2018-02-14,435,SQL Server基础--T-SQL语句,数据库,3
smallyounger,1106563,求小姐姐多出几章吧，特别好，再来点案例！~,2018-01-11,435,SQL Server基础--T-SQL语句,数据库,5
yxlfy,4875957,想小雨老师了。,2018-01-08,435,SQL Server基础--T-SQL语句,数据库,5
原谅我的不解风情4063677,4063677,有没有继sql之后啥啥啥呢，小姐姐,2017-12-11,435,SQL Server基础--T-SQL语句,数据库,5
外婆的彭湖湾,3735196,好评!,2017-12-04,435,SQL Server基础--T-SQL语句,数据库,4
死悸,6178426,老师的英语很棒，讲的很棒,2017-11-26,435,SQL Server基础--T-SQL语句,数据库,5
外套舞台,5957649,老师的发音很棒！可惜了没有别的更深度的课程了,2017-11-25,435,SQL Server基础--T-SQL语句,数据库,5
慕UI5408303,6162565,很棒！期待更新,2017-11-22,435,SQL Server基础--T-SQL语句,数据库,5
慕移动6262810,5423056,怎么视频打不开了?,2017-11-05,435,SQL Server基础--T-SQL语句,数据库,5
慕粉for_dream,3525047,通俗易懂，赞！,2017-10-01,435,SQL Server基础--T-SQL语句,数据库,5
douchen,2821377,老师讲得真的很棒，谢谢老师！,2017-10-01,435,SQL Server基础--T-SQL语句,数据库,5
贰零一贰,2232970,小雨老师声音好听,2017-09-23,435,SQL Server基础--T-SQL语句,数据库,4
honour_,3376547,小雨老师，我们想你，我们想学习,2017-09-15,435,SQL Server基础--T-SQL语句,数据库,5
qq_孙璐璐_0,5826219,Perfect！！逻辑清晰，讲解到位，普通话和英文都超级赞，女神求带，求继续更新,2017-09-14,435,SQL Server基础--T-SQL语句,数据库,5
Imcainiao,2504353,"很少见SQLServer课程, 谢谢老师",2017-08-27,435,SQL Server基础--T-SQL语句,数据库,4
慕粉1472547046,3905585,很好，不错,2017-08-21,435,SQL Server基础--T-SQL语句,数据库,5
终厌,4194458,挺好的,2018-02-11,449,MySQL开发技巧（三）,数据库,5
hgq90,5482041,受益匪浅,2018-01-10,449,MySQL开发技巧（三）,数据库,5
第7段材料,286935,我觉得很多例子在实际应用中都不会用SQL语句来弄吧,2017-12-05,449,MySQL开发技巧（三）,数据库,4
Truman_M,1993138,讲解的真好，逻辑清晰，内容丰富，还和其他的数据库有类比。,2017-11-30,449,MySQL开发技巧（三）,数据库,5
慕尼黑6279718,5680927,内容实用,2017-11-28,449,MySQL开发技巧（三）,数据库,5
坚持2016,105438,不错,2017-11-13,449,MySQL开发技巧（三）,数据库,4
花語丶落倾城,5178988,我听得有点小懵，可能是我傻,2017-10-24,449,MySQL开发技巧（三）,数据库,5
小丑鱼yang,3279089,有点不满足呀，就不能多一点,2017-10-11,449,MySQL开发技巧（三）,数据库,5
strawIce,3591794,挺好，希望能有更多mysql的课程,2017-10-08,449,MySQL开发技巧（三）,数据库,5
慕粉3722952,3722952,挺好的。不错,2017-09-29,449,MySQL开发技巧（三）,数据库,5
qq_小鹿纯子_0,4537310,老师的课讲得越来越好哒，很喜欢MySQL开发技巧，尤其喜欢老师讲SQL语句时的耐心，基本都是手把手教学，即使在暂停回放的时候也都很方便地去理解SQL语句。但是有些小遗憾的是，建立老师操作实例中的表失败，不能够跟着老师一起操作学习，要是老师能够在讲课前把建立表的过程也一起写出来或者是分享给我们就更好啦！总之，还是很喜欢这门课程的。,2017-07-31,449,MySQL开发技巧（三）,数据库,5
呦呦米,4858666,实用，简单易懂,2017-06-09,449,MySQL开发技巧（三）,数据库,5
伪民工,1945332,谢谢分享,2017-03-15,449,MySQL开发技巧（三）,数据库,4
moocer9527,2205755,谢谢老师。,2017-02-08,449,MySQL开发技巧（三）,数据库,5
蜂之谷,1020706,还行,2017-01-23,449,MySQL开发技巧（三）,数据库,4
hcetigol,2187158,66,2018-02-25,423,Oracle数据库开发利器之函数,数据库,5
慕粉3722952,3722952,挺好的。不错。,2018-01-31,423,Oracle数据库开发利器之函数,数据库,5
坚持2016,105438,不错,2017-11-07,423,Oracle数据库开发利器之函数,数据库,5
小强小将,6049320,基础课程的进阶。对常用函数讲的详细易懂，不错。,2017-10-31,423,Oracle数据库开发利器之函数,数据库,5
裴子,4739731,get完成 打卡,2017-10-13,423,Oracle数据库开发利器之函数,数据库,5
趴在地上飞,4946509,"就喜欢这些不啰嗦的老师,简单明了",2017-08-29,423,Oracle数据库开发利器之函数,数据库,5
小丑鱼yang,3279089,按套路的过一遍，赞一个吧。,2017-08-28,423,Oracle数据库开发利器之函数,数据库,5
clevernight,2373703,不错，有些地方有点小问题,2017-08-16,423,Oracle数据库开发利器之函数,数据库,5
浅笑X无痕,349740,还可以,2017-07-25,423,Oracle数据库开发利器之函数,数据库,4
望远,3173159,课程不错，感谢老师分享！,2017-06-19,423,Oracle数据库开发利器之函数,数据库,5
______6,3971628,喜欢慕课的oracle视频,2017-05-19,423,Oracle数据库开发利器之函数,数据库,5
ldbmcs,2630569,虽然有部分小错误，但是大体上来讲，浅显易懂，不废话，效率高！,2017-05-01,423,Oracle数据库开发利器之函数,数据库,5
竹青牙,5001067,很细致,2017-03-24,423,Oracle数据库开发利器之函数,数据库,5
zjuPeco,3918634,不错的,2017-03-19,423,Oracle数据库开发利器之函数,数据库,5
磁单极,343444,jls,2017-03-18,423,Oracle数据库开发利器之函数,数据库,5
LiuKeqing,2469793,"连看了两节课,老师讲得还是相当的浅显易懂,学习了.",2017-03-18,423,Oracle数据库开发利器之函数,数据库,5
qq_岁月荏苒_14324282,4324282,让我对oracle的函数有了进一步的了解,2017-02-12,423,Oracle数据库开发利器之函数,数据库,5
蜂之谷,1020706,不错,2017-02-06,423,Oracle数据库开发利器之函数,数据库,5
连宏伟HW,2750587,不错,2017-01-26,423,Oracle数据库开发利器之函数,数据库,5
KingdomLiu,4024531,正好在公司实习用到，我觉得讲的很不错,2018-03-01,443,项目管理利器——maven,后端开发,5
lanlanyaoqinqin,3462960,感谢老师，学习下来，真的对maven有了很多的了解。感谢感谢！！！,2018-02-28,443,项目管理利器——maven,后端开发,5
pxk_java学习之路,6248973,真的是学到了好多奥,2018-02-23,443,项目管理利器——maven,后端开发,5
Murphy1908,6409091,很不错，假期过程中学习了一下，对项目构建过程有所了解,2018-02-20,443,项目管理利器——maven,后端开发,5
weixin_王一帆_1,6372576,很不错，可以通过本课程快速入门maven,2018-02-15,443,项目管理利器——maven,后端开发,5
风雪乐雨,5613301,很不错，对于我来说学完后对Maven有了一个大概了解了。,2018-02-13,443,项目管理利器——maven,后端开发,5
IT干10年,5746958,nice,2018-02-06,443,项目管理利器——maven,后端开发,5
天涯明月笙,3931598,非常棒的课程，虽然开始的文件夹有点让人苦恼。但是老师思路清晰。让人受益匪浅，谢谢老师,2018-02-02,443,项目管理利器——maven,后端开发,5
weibo_lyz_0218_0,2832863,非常棒的Maven入门课程，谢谢老师！,2018-01-31,443,项目管理利器——maven,后端开发,5
longday1994,4341586,受益匪浅,2018-01-31,443,项目管理利器——maven,后端开发,5
qq_朝夕相处_0,4918855,很好，很有收获,2018-01-25,443,项目管理利器——maven,后端开发,5
么叔你变了,4650184,很好，很有收获,2018-01-17,443,项目管理利器——maven,后端开发,5
msngjghn,6249829,非常好，适合新手入门,2018-01-12,443,项目管理利器——maven,后端开发,5
hgq90,5482041,不错,2018-01-12,443,项目管理利器——maven,后端开发,5
慕粉2241051660,4568592,还不错,2018-01-09,443,项目管理利器——maven,后端开发,5
花哥V,493141,还不错,2018-01-04,443,项目管理利器——maven,后端开发,5
LTLAYX,6123162,老师讲的浅显易懂，看2倍速一个小时就对Maven有了一个较为清楚的了解，并且能够自己上手实现Maven项目的创建与配置，感谢老师！,2018-01-04,443,项目管理利器——maven,后端开发,5
qq__12214,6279999,不错，老师讲的挺好,2018-01-01,443,项目管理利器——maven,后端开发,5
宏伟杰作,2697307,非常感谢，受益匪浅,2017-12-31,443,项目管理利器——maven,后端开发,5
藤挂小冬瓜,6228028,太清楚了,2017-12-31,443,项目管理利器——maven,后端开发,5
慕粉1116071552,4852639,看之前也做过一段JAVA后端了，但是对maven不是很清楚，看了之后受益匪浅，这个讲得很清晰，很基础，谢谢老师！,2017-12-31,443,项目管理利器——maven,后端开发,5
clean_compile,5881737,很认真的做好了笔记。原理很清晰。赞！！！期待老师发布更多课程。！！,2017-12-28,443,项目管理利器——maven,后端开发,4
慕九州5032619,6197695,是比较简单的入门课程，新手上路推荐,2017-12-26,443,项目管理利器——maven,后端开发,5
慕粉3722952,3722952,非常好。谢谢赵强师。谢谢慕课。,2018-02-09,414,Oracle触发器,数据库,5
weibo_Tonyhacks_0,1128911,老师讲得很好，谢谢慕课网的免费视频。,2018-02-07,414,Oracle触发器,数据库,5
勇往直前3,2822249,"为老师疯狂打call,赵老师讲得非常棒，受益匪浅",2018-01-30,414,Oracle触发器,数据库,5
qq_凯是阳光_0,5061776,老师讲的，很清晰，认真，简单易懂,2017-12-08,414,Oracle触发器,数据库,5
坚持2016,105438,不错,2017-11-12,414,Oracle触发器,数据库,5
裴子,4739731,不错 挺不错 简单明了,2017-10-11,414,Oracle触发器,数据库,4
LiuKeqing,2469793,好，听了赵老师所有的数据库课程，老师功底相当深厚，学习了。,2017-10-04,414,Oracle触发器,数据库,5
美靜之馨純YuMi1221,4958222,趙老師，very good,2017-09-25,414,Oracle触发器,数据库,5
小丑鱼yang,3279089,一如既往的好,2017-09-05,414,Oracle触发器,数据库,5
趴在地上飞,4946509,简单粗暴,2017-09-04,414,Oracle触发器,数据库,5
慕妹2437993,5510069,内容很实用，老师讲的很用心,2017-09-02,414,Oracle触发器,数据库,5
你你你永远是我的,5449997,涨知识,2017-07-28,414,Oracle触发器,数据库,5
望远,3173159,很不错的课程，感谢老师分享，系列课程超赞的！！,2017-06-23,414,Oracle触发器,数据库,5
qq_孙长志_0,2708860,涨知识了,2017-06-08,414,Oracle触发器,数据库,5
______6,3971628,慕课网看的最牛逼的系列课程，没有之一,2017-05-21,414,Oracle触发器,数据库,5
磁单极,343444,jls,2017-03-19,414,Oracle触发器,数据库,5
蜂之谷,1020706,挺好,2017-02-06,414,Oracle触发器,数据库,5
醉清风tomorrow,2758467,good,2016-11-09,414,Oracle触发器,数据库,5
慕斯卡5198848,6417920,GOOD,2018-02-27,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
qq_野火燎原_1,4711229,挺到位的,2018-02-09,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
蛤蜊一度电丶,5652611,讲师语言风格幽默，难易程度把握十分到位，唯一的遗憾就是，，，我是Windows，，,2017-12-11,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
dengwenjieyear,3955821,不错,2017-11-06,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
坚持2016,105438,不错,2017-11-01,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
疯狂的小蜗牛,5254011,想试着做做看  不知道coco2d-x 收不收费,2017-09-16,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
打两个嗝,5623992,很好啊,2017-08-09,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
Gawain_Gao,4329637,真的很不错，难得碰到这么好的讲师，难易程度掌握的也很好，有基础的可以听，没基础的听也不会懵逼，该细讲的地方细，该略过的略过，很好,2017-08-03,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
蓝色之獠牙,5563426,厉害,2017-07-30,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
一半,4619752,幽默清晰 不错,2017-07-26,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
理论与实践,1924028,希望有windows版本的,2017-06-20,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
炽凌1,4073552,弱弱的问windows的也一样吗？,2017-05-27,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
qq_乔巴_14064888,4064888,windows的怎么破,2017-03-21,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
薄荷小龙虾,4215911,"雷哥666~
不过这里Windows党默默含泪路过qwq",2017-02-03,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
qq_倔强_10,4672326,mac,2017-01-09,400,Cocos2d-x游戏开发初体验-C++篇,移动开发,5
慕姐503951,5740061,很不错，,2018-01-23,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
慕粉1507506653,4630570,比较不错,2018-01-21,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
有一种成熟叫认怂,2150913,很美丽,2017-12-12,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
木青山,3190604,很基础，入门还是不错的，希望能对gridview多讲讲,2017-11-18,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
辰毕夏,5813686,非常的棒,2017-11-10,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
坚持2016,105438,不错,2017-11-03,404,与《Yii框架》不得不说的故事—基础篇,后端开发,4
竹本无心i,5262603,听好的  能听懂,2017-09-27,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
phper_linuxer,107097,入门...,2017-09-25,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
JesBrian,5365563,感觉还是不够深入，但是老师还是讲的不错的,2017-08-19,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
筱少许,111501,老师讲的很好，谢谢,2017-08-16,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
慕粉1112228756,4857424,跟着步骤来还是能够学懂的,2017-08-13,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
匪话连篇3856884,3856884,"给老师一个小建议
1.希望老师讲每个知识点的时候，说下知识点的应用场景
2.介绍完应用场景，讲基本的使用
3.讲完基本使用，在讲深入一点
4.说说这个知识点常见的坑",2017-07-27,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
慕无忌0248882,5535904,一直想要找的内容，看过其他教程都讲的很笼统，唯有这个真的很基础，很实用，很干货，很多困扰很久的问题一下就解决了，很感谢老师的讲解,2017-07-07,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
_易,2390283,这些知识很基础，看完之后，有点意犹未尽。,2017-06-24,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
dahumk,1927388,对基础知识讲的还是很透彻的，不理解的一下就明白了。,2017-06-23,404,与《Yii框架》不得不说的故事—基础篇,后端开发,4
zhl纤维,2740222,讲解的太清楚了,2017-06-10,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
慕数据1261844,5406002,讲解很清楚，学习起来快很多,2017-06-09,404,与《Yii框架》不得不说的故事—基础篇,后端开发,4
xlnxxx,3461658,good,2017-05-29,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
上官二狗,4712255,老师很棒，希望老师能交我们一些更加详细的知识点,2017-05-18,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
laravue,1171967,很好，很实用，谢谢老师,2017-05-06,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
江户川秋风,2186271,老师很棒,2017-05-01,404,与《Yii框架》不得不说的故事—基础篇,后端开发,5
weixin_清风徐来_1,5211484,老师课程安排的非常好，精炼易懂，而且还在适当的时候跳出去讲解一些底层有用的东西，比如说讲session一节的时候，提到的PHP在session.save_path中保留会话信息的内容，解了我以前对于session和cookie的一些疑惑，收益良多,2017-04-24,404,与《Yii框架》不得不说的故事—基础篇,后端开发,4
L_MES,3593252,以后接触这个框架后再跟着项目去看一遍吧,2018-02-28,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
懒癌已弃疗,4606524,满昏,2017-12-22,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
有一种成熟叫认怂,2150913,精彩,2017-12-13,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
坚持2016,105438,不错,2017-11-10,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
DJ萧云,2153050,整个YII系列课程都很好,2017-10-27,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
phper_linuxer,107097,不错不错...,2017-09-25,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
诸君莫笑,5414611,不错老师厉害。,2017-08-21,440,与《Yii框架》不得不说的故事—高效篇,后端开发,4
匪话连篇3856884,3856884,"给老师一个小建议
1.希望老师讲每个知识点的时候，说下知识点的应用场景
2.介绍完应用场景，讲基本的使用
3.讲完基本使用，在讲深入一点
4.说说这个知识点常见的坑",2017-07-27,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
_易,2390283,好像这节注重于原理篇,2017-06-30,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
dahumk,1927388,对缓存、延迟加载这些讲的很透彻。对要学习基础知识的人来说，真是非常的实用。,2017-06-26,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
不知道起什么名2016,3878860,好~,2017-06-23,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
江户川秋风,2186271,谢谢老师，不错挺好,2017-06-13,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
KKK0581,2770866,绝对要给五星好评，希望withy老师多出精品课程，职位升升升，工资涨涨涨,2017-05-21,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
laravue,1171967,谢谢老师，么么哒,2017-05-07,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
qq_書_雙_03545076,3545076,很不错的基础教学，学的也很好，感谢。。,2017-04-18,440,与《Yii框架》不得不说的故事—高效篇,后端开发,4
心有猛虎_细嗅蔷薇,2297983,除了HTTP缓存那章只是看，简单的听了听，剩下的都跟着老师的步伐敲着代码，It's very nice!,2017-04-03,440,与《Yii框架》不得不说的故事—高效篇,后端开发,4
php小白兔秀秀,4360659,讲的不错   就是没项目,2017-02-28,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
宇智波影,3305888,很不错的教程,2017-02-27,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
驸马叶子24,2874190,还是不错的,2017-02-16,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
瞎掰呗,495599,很好，喜欢！,2017-01-19,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
liuyimeng,2909202,谢谢老师~,2016-11-21,440,与《Yii框架》不得不说的故事—高效篇,后端开发,5
洛浅,4624893,还不错。只可惜没有完整代码的打包~不过也问题不大~,2018-03-01,445,HTML5和CSS3扁平化风格博客,前端开发,5
郭又白Victor,6427406,真的超级棒！最喜欢老师的英语发音了,2018-02-26,445,HTML5和CSS3扁平化风格博客,前端开发,4
金湾一小课代表,2373232,you are 666 !!!,2018-01-13,445,HTML5和CSS3扁平化风格博客,前端开发,5
WYSISYG,5201626,111,2018-01-11,445,HTML5和CSS3扁平化风格博客,前端开发,5
谷果果,6260637,老师教的很好,2018-01-02,445,HTML5和CSS3扁平化风格博客,前端开发,5
慕沐1325130,6271754,整个流程呢，讲得很清楚，比如这一部分做什么，那一部分做什么。也许是课时紧deep原因，在讲到靠近页脚的时候，有点快，所有有些地方不能够很好的理解。总之，老师挺厉害的。可也挺不错,2018-01-01,445,HTML5和CSS3扁平化风格博客,前端开发,5
花街的流星,5657723,挺不错的。学习了,2017-12-17,445,HTML5和CSS3扁平化风格博客,前端开发,5
尼卡球球,5823468,思路清晰，就是说话有时不清。CSS样式讲得稍微有点快，要多看几次,2017-11-12,445,HTML5和CSS3扁平化风格博客,前端开发,5
坚持2016,105438,不错,2017-11-11,445,HTML5和CSS3扁平化风格博客,前端开发,4
knyel,5739824,总体来说非常不错,2017-11-10,445,HTML5和CSS3扁平化风格博客,前端开发,5
qq_宁萌_04286392,4286392,真不错,2017-09-20,445,HTML5和CSS3扁平化风格博客,前端开发,5
15_Oct,2686659,很清晰的思路，看了理清不少头绪,2017-09-14,445,HTML5和CSS3扁平化风格博客,前端开发,5
Imcainiao,2504353,"思路很棒

演示地址: [ https://Yexiaomo.github.io/Web-/Web前端开发100例/030-实战HTML5+CSS3打造扁平化风格博客/index.html ] 

源代码:[ https://github.com/Yexiaomo/Web-/tree/master/Web前端开发100例/030-实战HTML5+CSS3打造扁平化风格博客/ ]",2017-08-28,445,HTML5和CSS3扁平化风格博客,前端开发,5
望逍遥,4834151,思路清晰，搭建模板的好方法,2017-08-16,445,HTML5和CSS3扁平化风格博客,前端开发,5
Cr4,3574941,接下来的网页设计比赛可以用上了,2017-05-26,445,HTML5和CSS3扁平化风格博客,前端开发,5
gloriaok00,2096925,视频太老了。现在都是注解的形式了。,2018-02-27,47,Spring MVC起步,后端开发,2
我也很绝望_但只能继续学啊,5681436,聪明冰雪的你，我想你应该你懂了（GUN）,2018-02-07,47,Spring MVC起步,后端开发,5
宝慕林4304136,6170997,不适合新手，MVC就MVC，扯了太多其他的,2018-01-27,47,Spring MVC起步,后端开发,3
霜沐林,4093961,不适合入门，适合有一点项目经历的。一是用eclipse来配置xml，说得不够清楚。二是，配置可以不用eclipse那么麻烦。,2018-01-19,47,Spring MVC起步,后端开发,4
慕粉3496723,3496723,不适合入门,2018-01-10,47,Spring MVC起步,后端开发,2
3us1c,2324694,讲得很好,2018-01-03,47,Spring MVC起步,后端开发,5
朱盟,5509241,老师讲的很好，实用！,2017-12-30,47,Spring MVC起步,后端开发,5
慕田峪6383320,5526752,讲得不错，有用,2017-12-21,47,Spring MVC起步,后端开发,5
慕尼黑9569625,5810262,web开发基本上就是这些内容,2017-12-20,47,Spring MVC起步,后端开发,4
波阿斯,1937358,非常不错的课程,2017-12-19,47,Spring MVC起步,后端开发,5
花哥V,493141,跳过Maven听更好懂,2017-12-16,47,Spring MVC起步,后端开发,4
qq_fg_23699127,3699127,不错,2017-12-12,47,Spring MVC起步,后端开发,5
七塔,3843547,不错,2017-12-08,47,Spring MVC起步,后端开发,5
刘中宇,5747546,简单，浅显,2017-12-07,47,Spring MVC起步,后端开发,4
dabear,2426433,很好,2017-12-12,402,SVG实现Tooltip气泡效果,前端开发,5
坚持2016,105438,不错,2017-10-29,402,SVG实现Tooltip气泡效果,前端开发,4
阳夕,1032245,好评好评好评,2017-09-09,402,SVG实现Tooltip气泡效果,前端开发,5
Lorem,2214437,希望你得到的是一筐渔，而不是一个鱼,2016-12-25,402,SVG实现Tooltip气泡效果,前端开发,5
蜂之谷,1020706,还行,2016-12-14,402,SVG实现Tooltip气泡效果,前端开发,4
张小兔,3400019,老师讲了很多实用的东西,2016-12-08,402,SVG实现Tooltip气泡效果,前端开发,5
海般深沉,3397942,很好,2016-11-27,402,SVG实现Tooltip气泡效果,前端开发,5
飘15,3118823,老师讲了很多实用的东西,2016-08-12,402,SVG实现Tooltip气泡效果,前端开发,5
Julisky,1094010,干货多,2016-07-17,402,SVG实现Tooltip气泡效果,前端开发,5
Study_0007,259984,不错，讲的蛮好的，对svg的图形定义感觉要比单纯的代码布局简单很多，很实用，辛苦老师了，谢谢哦，期待有更好的教程 :）,2016-04-05,402,SVG实现Tooltip气泡效果,前端开发,5
hjwzlsc,2894235,不错，挺好的,2016-04-05,402,SVG实现Tooltip气泡效果,前端开发,5
sparse,1099267,一个字好,2016-03-18,402,SVG实现Tooltip气泡效果,前端开发,5
zeroweb,1071174,实现效果的代码不复杂，但老师把涉及到的技术带了一遍，很实用,2016-01-21,402,SVG实现Tooltip气泡效果,前端开发,4
lykss,274707,实战性很强的课程,2016-01-04,402,SVG实现Tooltip气泡效果,前端开发,5
道冲弗盈,6043403,666666666666666,2018-02-07,394,Linux C语言指针与内存,后端开发,5
慕粉18551763784,3368473,要是早点看到这门课程就不会被指针折磨那么久了,2018-02-01,394,Linux C语言指针与内存,后端开发,5
有思需多行,5832906,非常适合初学者，谢谢慕课,2017-12-29,394,Linux C语言指针与内存,后端开发,5
weixin_会呼吸的痛丶_0,5987551,语速好快,2017-12-16,394,Linux C语言指针与内存,后端开发,5
让昨天过去,6098940,不错呢，谢谢他,2017-12-15,394,Linux C语言指针与内存,后端开发,5
qq_徐旭_0,2346992,精辟!!!!,2017-12-09,394,Linux C语言指针与内存,后端开发,5
遥远的遥,3331004,讲的不错，通俗易懂，希望把C语言后续的章节跟新下就跟好了,2017-12-05,394,Linux C语言指针与内存,后端开发,5
船长will,5856425,666,2017-12-02,394,Linux C语言指针与内存,后端开发,5
Chheese奶酪儿,2268201,突然明白那些修改器修改数据的原理了，可怕,2017-11-30,394,Linux C语言指针与内存,后端开发,5
_游戏人生_,3780697,很好，学有所获。,2017-11-27,394,Linux C语言指针与内存,后端开发,5
ixummer,3505634,内容充实,2017-11-23,394,Linux C语言指针与内存,后端开发,5
慕无忌4341182,6125446,好,2017-11-16,394,Linux C语言指针与内存,后端开发,5
Karl6,4258436,"很好,good",2017-11-15,394,Linux C语言指针与内存,后端开发,5
jishuzcn,2726951,老师讲的不错  虽然实例代码还有点小瑕疵  似懂非懂吧,2017-11-08,394,Linux C语言指针与内存,后端开发,4
qq_心灵有约_0,6060032,good,2017-11-07,394,Linux C语言指针与内存,后端开发,5
坚持2016,105438,不错,2017-11-05,394,Linux C语言指针与内存,后端开发,5
THTH,3990705,算是复习吧，主要是学习了在linux中使用GDB。,2017-10-18,394,Linux C语言指针与内存,后端开发,5
慕工程5467035,5610609,很好,2017-10-08,394,Linux C语言指针与内存,后端开发,5
坚持2016,105438,不错,2017-11-05,411,Android-NDK入门,移动开发,5
Agile3366036,3366036,反复看多遍还是很有收获的,2016-10-23,411,Android-NDK入门,移动开发,5
蝈蝈291,3101519,老师讲的非常好，受教了！,2016-09-01,411,Android-NDK入门,移动开发,4
青松_Qson_cn,3314415,很不错，学习到了很多东西。希望老师有更深层次的教程。,2016-08-18,411,Android-NDK入门,移动开发,5
念念期夜,1975010,感觉不够详细，也许是我太菜了。,2016-06-28,411,Android-NDK入门,移动开发,5
Angle_Zhang,3423925,讲的不错，就是没深入一点,2016-06-26,411,Android-NDK入门,移动开发,5
计算机系,1949284,很炫酷,2016-06-21,411,Android-NDK入门,移动开发,5
清飏,3434121,还不是很明白，在看看,2016-06-19,411,Android-NDK入门,移动开发,5
张洪星989119,3057659,言简意赅，简单明了 ，希望多出些这样好的教程,2016-03-30,411,Android-NDK入门,移动开发,5
斧头帮,348441,反复看几遍，就会有收获,2016-03-23,411,Android-NDK入门,移动开发,5
揽月捉鳖,1860638,学到很多,2016-03-22,411,Android-NDK入门,移动开发,5
遗忘草,1030948,回头再看蛮不错的，希望有继续深入的学习,2016-03-20,411,Android-NDK入门,移动开发,5
qq_寒情暖血_0,2062958,有空用c++演示一个demo,2015-12-23,411,Android-NDK入门,移动开发,5
坚持2016,105438,不错,2017-11-05,407,Gopher China 2015 上海大会,后端开发,5
_潇潇暮雨,468585,分享很高大上啊，虽然听不懂，但是感觉好厉害啊。,2016-10-02,407,Gopher China 2015 上海大会,后端开发,5
庄周的日子,2868317,好好好好好好,2018-02-16,406,Android必学-异步加载,移动开发,5
小竹子爱JAVA,1047087,"老师讲的真好，知识点比较多，看的比较费劲

计划多看几次，多写几遍",2017-12-16,406,Android必学-异步加载,移动开发,5
七塔,3843547,行吧,2017-12-08,406,Android必学-异步加载,移动开发,5
qq_爱睡觉实在是太好了_0,4887393,很好,2017-11-14,406,Android必学-异步加载,移动开发,5
坚持2016,105438,不错,2017-11-02,406,Android必学-异步加载,移动开发,4
